DISTRICT,DPETALLC,DPETASIC,DPETASIP,DPETBILC,DPETBILP,DPETBLAC,DPETBLAP,DPETDISC,DPETDISP,DPETECOC,DPETECOP,DPETGIFC,DPETGIFP,DPETHISC,DPETHISP,DPETINDC,DPETINDP,DPETLEPC,DPETLEPP,DPETNEDC,DPETNEDP,DPETPCIC,DPETPCIP,DPETRSKC,DPETRSKP,DPETSPEC,DPETSPEP,DPETTWOC,DPETTWOP,DPETVOCC,DPETVOCP,DPETWHIC,DPETWHIP
"057845",429,23,5.4,12,2.8,43,10,0,0,119,27.7,0,0,116,27,0,0,12,2.8,310,72.3,2,0.5,84,19.6,20,4.7,11,2.6,74,17.2,234,54.5
"057846",1187,29,2.4,317,26.7,259,21.8,0,0,791,66.6,30,2.5,717,60.4,0,0,339,28.6,396,33.4,0,0,739,62.3,74,6.2,18,1.5,264,22.2,164,13.8
"057847",725,11,1.5,16,2.2,217,29.9,0,0,220,30.3,0,0,238,32.8,0,0,16,2.2,505,69.7,1,0.1,25,3.4,24,3.3,36,5,138,19,222,30.6
"057848",5030,365,7.3,1075,21.4,798,15.9,1,0,2218,44.1,343,6.8,2527,50.2,25,0.5,1077,21.4,2812,55.9,8,0.2,1776,35.3,266,5.3,135,2.7,343,6.8,1172,23.3
"057849",143,0,0,9,6.3,111,77.6,0,.,129,90.2,0,0,22,15.4,1,0.7,12,8.4,14,9.8,0,0,94,65.7,14,9.8,3,2.1,0,0,6,4.2
"057903",25724,2672,10.4,7322,28.5,4265,16.6,398,1.4,16672,64.8,1929,7.5,14413,56,85,0.3,7000,27.2,9052,35.2,24,0.1,13466,52.3,2552,9.9,607,2.4,5032,19.6,3658,14.2
"057904",8018,103,1.3,613,7.6,5381,67.1,175,2,5130,64,339,4.2,1820,22.7,22,0.3,559,7,2888,36,7,0.1,3796,47.3,656,8.2,215,2.7,2096,26.1,470,5.9
"057905",158495,2145,1.4,64076,40.4,35834,22.6,2289,1.3,139116,87.8,20556,13,111165,70.1,526,0.3,67996,42.9,19379,12.2,108,0.1,103370,65.2,11632,7.3,881,0.6,33932,21.4,7836,4.9
"057906",9716,27,0.3,670,6.9,7448,76.7,297,2.7,6978,71.8,900,9.3,1793,18.5,17,0.2,716,7.4,2738,28.2,7,0.1,4820,49.6,924,9.5,153,1.6,2576,26.5,271,2.8
"057907",12761,200,1.6,2110,16.5,5112,40.1,496,3.5,9595,75.2,803,6.3,6615,51.8,100,0.8,2310,18.1,3166,24.8,20,0.2,7948,62.3,1174,9.2,147,1.2,4831,37.9,567,4.4
"057909",57418,4805,8.4,14758,25.7,10093,17.6,674,1.1,37684,65.6,4169,7.3,28579,49.8,996,1.7,15085,26.3,19734,34.4,44,0.1,28969,50.5,4715,8.2,1273,2.2,15569,27.1,11628,20.3
"057910",29309,913,3.1,8290,28.3,5348,18.2,575,1.9,21497,73.3,1877,6.4,18835,64.3,111,0.4,8229,28.1,7812,26.7,37,0.1,20990,71.6,2561,8.7,506,1.7,6945,23.7,3559,12.1
"057911",7054,396,5.6,44,0.6,43,0.6,28,0.4,0,0,815,11.6,342,4.8,18,0.3,51,0.7,7054,100,9,0.1,804,11.4,574,8.1,143,2,725,10.3,6103,86.5
"057912",34872,1160,3.3,14495,41.6,4504,12.9,557,1.5,27557,79,4357,12.5,25151,72.1,516,1.5,13703,39.3,7315,21,64,0.2,25924,74.3,2555,7.3,366,1,9503,27.3,3111,8.9
"057913",7315,10,0.1,516,7.1,5612,76.7,288,3.5,6315,86.3,654,8.9,1414,19.3,53,0.7,531,7.3,1000,13.7,3,0,4355,59.5,594,8.1,72,1,1878,25.7,151,2.1
"057914",40718,631,1.5,8989,22.1,10252,25.2,935,2.2,30614,75.2,1988,4.9,22623,55.6,191,0.5,9219,22.6,10104,24.8,52,0.1,22354,54.9,3934,9.7,836,2.1,10983,27,6133,15.1
"057916",38671,2712,7,9896,25.6,8138,21,336,0.8,21813,56.4,3712,9.6,15290,39.5,160,0.4,9941,25.7,16858,43.6,29,0.1,19674,50.9,4049,10.5,1039,2.7,9711,25.1,11303,29.2
"057919",1633,371,22.7,38,2.3,171,10.5,4,0.3,262,16,158,9.7,160,9.8,3,0.2,38,2.3,1371,84,1,0.1,334,20.5,146,8.9,66,4,403,24.7,861,52.7
"057922",11851,4832,40.8,1496,12.6,543,4.6,36,0.3,1048,8.8,2370,20,1560,13.2,48,0.4,1247,10.5,10803,91.2,14,0.1,3051,25.7,619,5.2,314,2.6,2593,21.9,4540,38.3
"058902",176,0,0,11,6.3,0,0,1,0.5,87,49.4,24,13.6,91,51.7,2,1.1,11,6.3,89,50.6,0,0,66,37.5,11,6.3,0,0,65,36.9,83,47.2
"058905",267,7,2.6,16,6,3,1.1,0,0,84,31.5,30,11.2,91,34.1,1,0.4,16,6,183,68.5,0,0,50,18.7,11,4.1,3,1.1,80,30,162,60.7
"058906",2034,9,0.4,88,4.3,71,3.5,79,3.5,1674,82.3,127,6.2,1663,81.8,5,0.2,109,5.4,360,17.7,3,0.1,1370,67.4,184,9,15,0.7,538,26.5,268,13.2
"058909",255,2,0.8,32,12.5,0,0,1,0.4,144,56.5,4,1.6,119,46.7,3,1.2,32,12.5,111,43.5,0,0,100,39.2,19,7.5,2,0.8,62,24.3,129,50.6
"059901",4244,14,0.3,713,16.8,25,0.6,108,2.4,3500,82.5,144,3.4,3705,87.3,9,0.2,755,17.8,744,17.5,2,0,2789,65.7,311,7.3,18,0.4,1293,30.5,471,11.1
"059902",138,0,0,8,5.8,0,0,0,0,86,62.3,4,2.9,106,76.8,0,0,10,7.2,52,37.7,0,0,54,39.1,9,6.5,0,0,0,0,32,23.2
"060902",801,4,0.5,17,2.1,76,9.5,13,1.4,464,57.9,108,13.5,84,10.5,9,1.1,17,2.1,337,42.1,0,0,255,31.8,75,9.4,28,3.5,227,28.3,600,74.9
"060914",172,6,3.5,8,4.7,54,31.4,0,0,143,83.1,5,2.9,8,4.7,1,0.6,8,4.7,29,16.9,0,0,65,37.8,27,15.7,7,4.1,42,24.4,96,55.8
"061802",380,2,0.5,102,26.8,59,15.5,0,0,279,73.4,0,0,180,47.4,0,0,104,27.4,101,26.6,0,0,249,65.5,36,9.5,16,4.2,0,0,123,32.4
"061804",595,227,38.2,45,7.6,37,6.2,0,0,20,3.4,20,3.4,74,12.4,1,0.2,46,7.7,575,96.6,0,0,58,9.7,52,8.7,20,3.4,0,0,236,39.7
"061901",27296,772,2.8,4111,15.1,3683,13.5,369,1.3,11468,42,2714,9.9,8219,30.1,197,0.7,4104,15,15828,58,41,0.2,9307,34.1,2861,10.5,543,2,7254,26.6,13841,50.7
"061902",53396,6966,13,8942,16.7,5392,10.1,772,1.4,17421,32.6,5598,10.5,15147,28.4,245,0.5,8290,15.5,35975,67.4,50,0.1,19150,35.9,5405,10.1,1819,3.4,9696,18.2,23777,44.5
"061903",1392,9,0.6,315,22.6,36,2.6,21,1.4,768,55.2,96,6.9,596,42.8,13,0.9,316,22.7,624,44.8,4,0.3,770,55.3,104,7.5,26,1.9,433,31.1,708,50.9
"061905",2055,8,0.4,225,10.9,51,2.5,29,1.3,733,35.7,87,4.2,541,26.3,9,0.4,189,9.2,1322,64.3,1,0,922,44.9,220,10.7,50,2.4,675,32.8,1395,67.9
"061906",1273,4,0.3,75,5.9,18,1.4,13,0.9,508,39.9,113,8.9,263,20.7,5,0.4,76,6,765,60.1,1,0.1,362,28.4,97,7.6,22,1.7,397,31.2,960,75.4
"061907",2315,13,0.6,85,3.7,134,5.8,21,0.9,678,29.3,140,6,393,17,17,0.7,87,3.8,1637,70.7,1,0,738,31.9,180,7.8,44,1.9,689,29.8,1713,74
"061908",2686,22,0.8,194,7.2,80,3,30,1,1202,44.8,93,3.5,657,24.5,27,1,194,7.2,1484,55.2,3,0.1,960,35.7,269,10,94,3.5,654,24.3,1803,67.1
"061910",2227,30,1.3,64,2.9,23,1,12,0.6,224,10.1,252,11.3,216,9.7,8,0.4,64,2.9,2003,89.9,0,0,430,19.3,183,8.2,48,2.2,464,20.8,1902,85.4
"061911",20900,678,3.2,1053,5,1436,6.9,161,0.8,3905,18.7,2037,9.7,4325,20.7,111,0.5,1002,4.8,16995,81.3,33,0.2,6648,31.8,1700,8.1,540,2.6,4447,21.3,13777,65.9
"061912",3958,95,2.4,326,8.2,309,7.8,62,1.4,1510,38.2,321,8.1,1095,27.7,37,0.9,337,8.5,2448,61.8,3,0.1,1475,37.3,416,10.5,212,5.4,1181,29.8,2207,55.8
"061914",7171,188,2.6,1225,17.1,1088,15.2,151,2,3127,43.6,274,3.8,2897,40.4,21,0.3,1248,17.4,4044,56.4,12,0.2,3658,51,547,7.6,254,3.5,1603,22.4,2711,37.8
"062901",2166,7,0.3,85,3.9,280,12.9,54,2.3,1161,53.6,75,3.5,946,43.7,4,0.2,86,4,1005,46.4,1,0,1155,53.3,225,10.4,52,2.4,591,27.3,876,40.4
"062902",159,0,0,0,0,5,3.1,0,0,76,47.8,5,3.1,67,42.1,0,0,0,0,83,52.2,0,0,74,46.5,19,11.9,1,0.6,50,31.4,86,54.1
"062903",1621,6,0.4,273,16.8,136,8.4,45,2.5,1182,72.9,62,3.8,1024,63.2,0,0,274,16.9,439,27.1,0,0,921,56.8,205,12.6,21,1.3,332,20.5,434,26.8
"062904",516,0,0,8,1.6,13,2.5,15,2.6,309,59.9,19,3.7,262,50.8,1,0.2,8,1.6,207,40.1,0,0,279,54.1,58,11.2,3,0.6,166,32.2,237,45.9
"062905",68,0,0,6,8.8,4,5.9,0,0,44,64.7,6,8.8,36,52.9,0,0,6,8.8,24,35.3,0,0,7,10.3,5,7.4,0,0,0,0,28,41.2
"062906",109,0,0,0,0,1,0.9,0,0,26,23.9,6,5.5,14,12.8,0,0,0,0,83,76.1,0,0,4,3.7,6,5.5,0,0,10,9.2,94,86.2
"063903",272,0,0,1,0.4,8,2.9,6,2,136,50,30,11,109,40.1,0,0,1,0.4,136,50,0,0,136,50,26,9.6,5,1.8,99,36.4,150,55.1
"063906",114,0,0,0,0,0,0,0,0,101,88.6,12,10.5,47,41.2,0,0,0,0,13,11.4,0,0,22,19.3,19,16.7,0,0,42,36.8,67,58.8
"064903",2311,16,0.7,115,5,12,0.5,65,2.4,1309,56.6,189,8.2,2170,93.9,1,0,146,6.3,1002,43.4,0,0,1450,62.7,157,6.8,7,0.3,643,27.8,105,4.5
"065901",480,2,0.4,2,0.4,50,10.4,6,1.1,272,56.7,35,7.3,58,12.1,0,0,3,0.6,208,43.3,3,0.6,172,35.8,48,10,15,3.1,143,29.8,352,73.3
"065902",136,0,0,6,4.4,2,1.5,5,3.6,107,78.7,1,0.7,39,28.7,2,1.5,6,4.4,29,21.3,0,0,13,9.6,8,5.9,0,0,66,48.5,93,68.4
"066005",34,0,0,15,44.1,0,0,0,0,34,100,0,0,34,100,0,0,15,44.1,0,0,0,0,22,64.7,4,11.8,0,0,0,0,0,0
"066901",361,0,0,16,4.4,0,0,12,3,274,75.9,21,5.8,359,99.4,0,0,17,4.7,87,24.1,0,0,166,46,44,12.2,0,0,114,31.6,2,0.6
"066902",1378,0,0,29,2.1,0,0,39,2.5,1001,72.6,98,7.1,1361,98.8,1,0.1,35,2.5,377,27.4,0,0,909,66,111,8.1,0,0,289,21,16,1.2
"066903",804,3,0.4,28,3.5,1,0.1,10,1.2,553,68.8,26,3.2,733,91.2,1,0.1,30,3.7,251,31.2,0,0,465,57.8,102,12.7,3,0.4,263,32.7,63,7.8
"067902",868,7,0.8,11,1.3,5,0.6,8,0.8,476,54.8,50,5.8,157,18.1,6,0.7,11,1.3,392,45.2,0,0,280,32.3,92,10.6,25,2.9,241,27.8,668,77
"067903",1095,8,0.7,72,6.6,18,1.6,13,1.1,605,55.3,45,4.1,314,28.7,4,0.4,74,6.8,490,44.7,0,0,474,43.3,115,10.5,16,1.5,285,26,735,67.1
"067904",322,0,0,14,4.3,1,0.3,0,0,229,71.1,13,4,122,37.9,0,0,15,4.7,93,28.9,0,0,153,47.5,40,12.4,9,2.8,86,26.7,190,59
"067907",426,0,0,6,1.4,19,4.5,3,0.6,313,73.5,21,4.9,90,21.1,3,0.7,6,1.4,113,26.5,0,0,259,60.8,60,14.1,6,1.4,110,25.8,308,72.3
"067908",160,0,0,11,6.9,0,0,0,0,113,70.6,3,1.9,31,19.4,0,0,11,6.9,47,29.4,0,0,55,34.4,9,5.6,2,1.3,64,40,127,79.4
"068802",673,2,0.3,0,0,11,1.6,0,0,143,21.2,21,3.1,240,35.7,3,0.4,0,0,530,78.8,0,0,162,24.1,45,6.7,6,0.9,0,0,411,61.1
"068803",323,0,0,1,0.3,10,3.1,0,0,32,9.9,48,14.9,92,28.5,1,0.3,1,0.3,291,90.1,0,0,45,13.9,17,5.3,10,3.1,0,0,210,65
"068901",31434,291,0.9,5165,16.4,1234,3.9,566,1.6,16246,51.7,2639,8.4,23541,74.9,93,0.3,5201,16.5,15188,48.3,56,0.2,18289,58.2,2339,7.4,273,0.9,6091,19.4,5946,18.9
"069901",265,0,0,14,5.3,0,0,4,1.5,203,76.6,10,3.8,219,82.6,0,0,14,5.3,62,23.4,0,0,115,43.4,31,11.7,0,0,87,32.8,46,17.4
"069902",291,0,0,2,0.7,1,0.3,0,0,189,64.9,9,3.1,131,45,1,0.3,2,0.7,102,35.1,0,0,68,23.4,29,10,3,1,95,32.6,155,53.3
"070801",2566,6,0.2,1262,49.2,751,29.3,0,0,2122,82.7,46,1.8,1630,63.5,2,0.1,1293,50.4,444,17.3,0,0,2072,80.7,121,4.7,11,0.4,461,18,166,6.5
"070901",379,0,0,10,2.6,4,1.1,7,1.8,207,54.6,14,3.7,119,31.4,0,0,10,2.6,172,45.4,1,0.3,80,21.1,49,12.9,2,0.5,96,25.3,253,66.8
"070903",5799,21,0.4,739,12.7,721,12.4,131,2.1,3951,68.1,451,7.8,3252,56.1,9,0.2,747,12.9,1848,31.9,17,0.3,2844,49,613,10.6,61,1.1,1598,27.6,1718,29.6
"070905",2497,3,0.1,577,23.1,162,6.5,55,2.1,1978,79.2,78,3.1,1746,69.9,7,0.3,606,24.3,519,20.8,1,0,1342,53.7,265,10.6,19,0.8,733,29.4,559,22.4
"070907",573,2,0.3,47,8.2,75,13.1,13,2,348,60.7,20,3.5,197,34.4,1,0.2,47,8.2,225,39.3,0,0,220,38.4,63,11,19,3.3,166,29,279,48.7
"070908",8125,106,1.3,310,3.8,399,4.9,64,0.8,1770,21.8,529,6.5,1707,21,38,0.5,312,3.8,6355,78.2,6,0.1,2795,34.4,722,8.9,246,3,1524,18.8,5623,69.2
"070909",255,0,0,19,7.5,58,22.7,6,2.2,194,76.1,10,3.9,73,28.6,0,0,17,6.7,61,23.9,0,0,59,23.1,31,12.2,23,9,35,13.7,101,39.6
"070910",1162,5,0.4,82,7.1,19,1.6,31,2.5,600,51.6,44,3.8,469,40.4,3,0.3,85,7.3,562,48.4,0,0,408,35.1,162,13.9,17,1.5,348,29.9,649,55.9
"070911",5823,48,0.8,481,8.3,1203,20.7,199,3.3,2617,44.9,481,8.3,1947,33.4,41,0.7,543,9.3,3206,55.1,6,0.1,2207,37.9,625,10.7,137,2.4,1846,31.7,2441,41.9
"070912",8107,41,0.5,597,7.4,956,11.8,156,1.8,3821,47.1,353,4.4,2820,34.8,30,0.4,627,7.7,4286,52.9,12,0.1,3828,47.2,901,11.1,215,2.7,2651,32.7,4033,49.7
"070915",1062,7,0.7,37,3.5,15,1.4,4,0.4,379,35.7,30,2.8,178,16.8,5,0.5,37,3.5,683,64.3,1,0.1,392,36.9,88,8.3,21,2,306,28.8,835,78.6
"071801",1031,24,2.3,236,22.9,30,2.9,0,0,535,51.9,0,0,889,86.2,2,0.2,269,26.1,496,48.1,1,0.1,440,42.7,46,4.5,4,0.4,0,0,81,7.9
"071803",241,0,0,36,14.9,0,0,0,0,232,96.3,0,0,239,99.2,1,0.4,36,14.9,9,3.7,0,0,235,97.5,16,6.6,0,0,52,21.6,1,0.4
"071804",362,1,0.3,31,8.6,2,0.6,0,0,270,74.6,4,1.1,341,94.2,0,0,34,9.4,92,25.4,0,0,333,92,27,7.5,0,0,122,33.7,18,5
"071806",2691,18,0.7,389,14.5,146,5.4,5,0.2,1821,67.7,125,4.6,2207,82,5,0.2,457,17,870,32.3,1,0,1093,40.6,200,7.4,32,1.2,331,12.3,282,10.5
"071807",262,0,0,236,90.1,0,0,0,0,247,94.3,0,0,259,98.9,0,0,193,73.7,15,5.7,0,0,211,80.5,15,5.7,0,0,44,16.8,3,1.1
"071809",364,3,0.8,87,23.9,12,3.3,0,0,180,49.5,0,0,319,87.6,0,0,97,26.6,184,50.5,0,0,118,32.4,27,7.4,7,1.9,0,0,23,6.3
"071810",181,1,0.6,5,2.8,4,2.2,0,0,136,75.1,5,2.8,165,91.2,1,0.6,17,9.4,45,24.9,1,0.6,41,22.7,17,9.4,1,0.6,0,0,8,4.4
"071901",11669,13,0.1,3603,30.9,59,0.5,105,0.8,10111,86.6,458,3.9,11057,94.8,28,0.2,3959,33.9,1558,13.4,4,0,6978,59.8,822,7,62,0.5,3211,27.5,446,3.8
"071902",59772,691,1.2,16848,28.2,2186,3.7,1435,2.2,42172,70.6,7262,12.1,49830,83.4,118,0.2,16299,27.3,17600,29.4,210,0.4,35098,58.7,6152,10.3,843,1.4,15992,26.8,5894,9.9
"071903",2364,0,0,791,33.5,2,0.1,26,1,2163,91.5,168,7.1,2339,98.9,0,0,974,41.2,201,8.5,0,0,1682,71.2,256,10.8,2,0.1,554,23.4,21,0.9
"071904",3955,0,0,1764,44.6,4,0.1,63,1.4,3755,94.9,197,5,3929,99.3,0,0,2001,50.6,200,5.1,1,0,2817,71.2,320,8.1,1,0,1230,31.1,20,0.5
"071905",42232,100,0.2,11911,28.2,629,1.5,493,1.1,31864,75.4,3198,7.6,39549,93.6,78,0.2,10869,25.7,10368,24.6,26,0.1,23824,56.4,4976,11.8,199,0.5,12380,29.3,1651,3.9
"071906",838,0,0,156,18.6,3,0.4,9,1,835,99.6,41,4.9,804,95.9,0,0,215,25.7,3,0.4,0,0,454,54.2,87,10.4,3,0.4,130,15.5,28,3.3
"071907",5973,24,0.4,1986,33.2,39,0.7,119,1.9,4287,71.8,468,7.8,5629,94.2,7,0.1,1729,28.9,1686,28.2,2,0,3516,58.9,546,9.1,30,0.5,2069,34.6,242,4.1
"071908",1192,0,0,340,28.5,0,0,20,1.4,1141,95.7,83,7,1186,99.5,1,0.1,593,49.7,51,4.3,0,0,914,76.7,62,5.2,1,0.1,392,32.9,4,0.3
"071909",45126,278,0.6,8489,18.8,1052,2.3,490,1,31976,70.9,2461,5.5,41396,91.7,120,0.3,9366,20.8,13150,29.1,83,0.2,20615,45.7,3780,8.4,279,0.6,15036,33.3,1918,4.3
"072801",6435,65,1,1126,17.5,542,8.4,0,0,3646,56.7,0,0,3068,47.7,40,0.6,1126,17.5,2789,43.3,10,0.2,5740,89.2,564,8.8,154,2.4,744,11.6,2556,39.7
"072802",159,0,0,7,4.4,3,1.9,0,0,134,84.3,0,0,89,56,2,1.3,7,4.4,25,15.7,0,0,139,87.4,15,9.4,0,0,54,34,65,40.9
"072901",99,0,0,21,21.2,0,0,0,0,79,79.8,0,0,55,55.6,0,0,21,21.2,20,20.2,0,0,26,26.3,2,2,1,1,0,0,43,43.4
"072902",1175,1,0.1,231,19.7,11,0.9,14,1.1,869,74,118,10,714,60.8,2,0.2,232,19.7,306,26,0,0,584,49.7,68,5.8,18,1.5,340,28.9,429,36.5
"072903",3693,28,0.8,343,9.3,41,1.1,36,0.9,1697,46,201,5.4,1174,31.8,20,0.5,372,10.1,1996,54,1,0,1275,34.5,279,7.6,62,1.7,800,21.7,2367,64.1
"072904",114,0,0,0,0,1,0.9,0,0,34,29.8,7,6.1,12,10.5,1,0.9,0,0,80,70.2,0,0,38,33.3,3,2.6,3,2.6,0,0,97,85.1
"072908",205,1,0.5,2,1,0,0,0,0,71,34.6,7,3.4,34,16.6,2,1,2,1,134,65.4,0,0,65,31.7,7,3.4,2,1,53,25.9,166,81
"072909",255,0,0,50,19.6,0,0,0,0,148,58,10,3.9,123,48.2,0,0,50,19.6,107,42,0,0,126,49.4,12,4.7,3,1.2,63,24.7,129,50.6
"072910",124,0,0,1,0.8,0,0,0,0,50,40.3,15,12.1,15,12.1,0,0,1,0.8,74,59.7,0,0,27,21.8,7,5.6,3,2.4,0,0,106,85.5
"073901",497,0,0,85,17.1,69,13.9,2,0.4,422,84.9,23,4.6,303,61,1,0.2,85,17.1,75,15.1,1,0.2,319,64.2,61,12.3,9,1.8,199,40,114,22.9
"073903",879,2,0.2,124,14.1,513,58.4,38,3.7,864,98.3,59,6.7,290,33,2,0.2,124,14.1,15,1.7,0,0,623,70.9,103,11.7,13,1.5,191,21.7,59,6.7
"073904",157,0,0,0,0,1,0.6,0,0,34,21.7,2,1.3,26,16.6,1,0.6,0,0,123,78.3,0,0,51,32.5,16,10.2,3,1.9,0,0,126,80.3
"073905",651,1,0.2,22,3.4,90,13.8,16,2.3,436,67,43,6.6,236,36.3,0,0,23,3.5,215,33,0,0,285,43.8,73,11.2,24,3.7,194,29.8,300,46.1
"074903",1872,9,0.5,201,10.7,134,7.2,34,1.6,1323,70.7,71,3.8,446,23.8,22,1.2,194,10.4,549,29.3,1,0.1,614,32.8,242,12.9,83,4.4,479,25.6,1177,62.9
"074904",391,0,0,9,2.3,1,0.3,0,0,178,45.5,12,3.1,35,9,1,0.3,9,2.3,213,54.5,0,0,91,23.3,32,8.2,11,2.8,66,16.9,343,87.7
"074905",255,2,0.8,1,0.4,2,0.8,0,0,115,45.1,7,2.7,29,11.4,0,0,1,0.4,140,54.9,0,0,31,12.2,36,14.1,5,2,66,25.9,217,85.1
"074907",580,1,0.2,43,7.4,65,11.2,4,0.6,350,60.3,45,7.8,106,18.3,7,1.2,44,7.6,230,39.7,0,0,183,31.6,69,11.9,36,6.2,186,32.1,365,62.9
"074909",871,1,0.1,29,3.3,32,3.7,2,0.2,489,56.1,54,6.2,151,17.3,19,2.2,29,3.3,382,43.9,0,0,330,37.9,76,8.7,31,3.6,260,29.9,637,73.1
"074911",305,3,1,0,0,1,0.3,0,0,143,46.9,32,10.5,20,6.6,5,1.6,0,0,162,53.1,0,0,73,23.9,29,9.5,20,6.6,85,27.9,256,83.9
"074912",510,2,0.4,6,1.2,11,2.2,2,0.4,213,41.8,7,1.4,90,17.6,5,1,6,1.2,297,58.2,0,0,89,17.5,45,8.8,12,2.4,141,27.6,390,76.5
"074917",489,0,0,12,2.5,4,0.8,0,0,236,48.3,15,3.1,41,8.4,3,0.6,12,2.5,253,51.7,0,0,49,10,50,10.2,17,3.5,115,23.5,424,86.7
"075901",584,4,0.7,57,9.8,23,3.9,5,0.8,360,61.6,59,10.1,329,56.3,0,0,57,9.8,224,38.4,0,0,149,25.5,50,8.6,6,1,151,25.9,222,38
"075902",2004,15,0.7,267,13.3,188,9.4,30,1.5,1024,51.1,156,7.8,767,38.3,4,0.2,270,13.5,980,48.9,0,0,876,43.7,163,8.1,51,2.5,315,15.7,979,48.9
"075903",700,5,0.7,74,10.6,91,13,12,1.5,410,58.6,45,6.4,280,40,3,0.4,76,10.9,290,41.4,0,0,309,44.1,71,10.1,11,1.6,210,30,310,44.3
"075906",234,1,0.4,11,4.7,4,1.7,0,0,73,31.2,14,6,29,12.4,0,0,11,4.7,161,68.8,0,0,81,34.6,20,8.5,4,1.7,94,40.2,196,83.8
"075908",288,0,0,22,7.6,12,4.2,2,0.7,108,37.5,6,2.1,53,18.4,2,0.7,22,7.6,180,62.5,0,0,90,31.3,28,9.7,14,4.9,123,42.7,207,71.9
"076903",288,0,0,11,3.8,2,0.7,1,0.3,153,53.1,4,1.4,102,35.4,0,0,11,3.8,135,46.9,0,0,103,35.8,21,7.3,4,1.4,74,25.7,180,62.5
"076904",272,0,0,13,4.8,14,5.1,7,2.4,191,70.2,9,3.3,128,47.1,1,0.4,15,5.5,81,29.8,0,0,118,43.4,23,8.5,7,2.6,70,25.7,122,44.9
"077901",788,0,0,62,7.9,32,4.1,22,2.5,516,65.5,22,2.8,622,78.9,0,0,66,8.4,272,34.5,0,0,495,62.8,69,8.8,5,0.6,208,26.4,129,16.4
"077902",474,0,0,25,5.3,11,2.3,0,0,347,73.2,7,1.5,376,79.3,0,0,25,5.3,127,26.8,0,0,216,45.6,49,10.3,1,0.2,118,24.9,86,18.1
"078901",207,3,1.4,2,1,7,3.4,4,1.8,139,67.1,15,7.2,77,37.2,0,0,2,1,68,32.9,0,0,101,48.8,34,16.4,4,1.9,53,25.6,116,56
"079901",29631,1870,6.3,4048,13.7,5655,19.1,404,1.3,12837,43.3,2342,7.9,13135,44.3,99,0.3,4084,13.8,16794,56.7,44,0.1,14236,48,2410,8.1,619,2.1,7257,24.5,8209,27.7
"079906",3015,11,0.4,308,10.2,111,3.7,12,0.4,1146,38,72,2.4,1354,44.9,9,0.3,310,10.3,1869,62,0,0,1284,42.6,266,8.8,38,1.3,936,31,1492,49.5
"079907",72910,17972,24.6,11252,15.4,20580,28.2,810,1.1,24538,33.7,5205,7.1,19295,26.5,262,0.4,11947,16.4,48372,66.3,106,0.1,32800,45,4582,6.3,2011,2.8,16645,22.8,12684,17.4
"079910",3400,236,6.9,555,16.3,1376,40.5,82,2.2,2336,68.7,181,5.3,1549,45.6,14,0.4,568,16.7,1064,31.3,4,0.1,1607,47.3,274,8.1,75,2.2,1108,32.6,146,4.3
"080901",1653,16,1,190,11.5,88,5.3,20,1.1,930,56.3,90,5.4,427,25.8,5,0.3,155,9.4,723,43.7,0,0,700,42.3,152,9.2,61,3.7,394,23.8,1056,63.9
"081902",1826,13,0.7,127,7,303,16.6,14,0.7,919,50.3,89,4.9,420,23,6,0.3,129,7.1,907,49.7,3,0.2,738,40.4,108,5.9,49,2.7,407,22.3,1032,56.5
"081904",1264,5,0.4,70,5.5,182,14.4,32,2.3,688,54.4,119,9.4,324,25.6,3,0.2,71,5.6,576,45.6,0,0,505,40,119,9.4,39,3.1,405,32,711,56.3
"081905",523,3,0.6,9,1.7,66,12.6,13,2.4,270,51.6,29,5.5,74,14.1,1,0.2,9,1.7,253,48.4,0,0,103,19.7,34,6.5,8,1.5,151,28.9,371,70.9
"081906",160,0,0,7,4.4,14,8.8,0,0,70,43.8,2,1.3,19,11.9,0,0,7,4.4,90,56.3,0,0,42,26.3,8,5,4,2.5,0,0,123,76.9
"082902",973,5,0.5,41,4.2,2,0.2,28,2.5,663,68.1,69,7.1,871,89.5,0,0,42,4.3,310,31.9,0,0,510,52.4,86,8.8,3,0.3,220,22.6,92,9.5
"082903",2304,7,0.3,126,5.5,10,0.4,76,3,1920,83.3,140,6.1,2165,94,1,0,142,6.2,384,16.7,1,0,1317,57.2,210,9.1,5,0.2,661,28.7,115,5
"083901",615,0,0,127,20.7,51,8.3,5,0.8,443,72,35,5.7,496,80.7,0,0,137,22.3,172,28,0,0,352,57.2,39,6.3,2,0.3,191,31.1,66,10.7
"083902",110,0,0,10,9.1,0,0,0,0,53,48.2,2,1.8,72,65.5,0,0,10,9.1,57,51.8,0,0,51,46.4,6,5.5,0,0,51,46.4,38,34.5
"083903",2841,8,0.3,391,13.8,30,1.1,71,2.3,1434,50.5,163,5.7,1398,49.2,5,0.2,393,13.8,1407,49.5,2,0.1,1430,50.3,196,6.9,17,0.6,775,27.3,1381,48.6
"084802",1099,12,1.1,204,18.6,110,10,0,0,748,68.1,39,3.5,635,57.8,6,0.5,226,20.6,351,31.9,1,0.1,636,57.9,120,10.9,23,2.1,64,5.8,312,28.4
"084804",278,10,3.6,0,0,158,56.8,0,0,238,85.6,29,10.4,79,28.4,1,0.4,0,0,40,14.4,0,0,0,0,12,4.3,5,1.8,0,0,25,9
