DISTRICT,DPETALLC,DPETASIC,DPETASIP,DPETBILC,DPETBILP,DPETBLAC,DPETBLAP,DPETDISC,DPETDISP,DPETECOC,DPETECOP,DPETGIFC,DPETGIFP,DPETHISC,DPETHISP,DPETINDC,DPETINDP,DPETLEPC,DPETLEPP,DPETNEDC,DPETNEDP,DPETPCIC,DPETPCIP,DPETRSKC,DPETRSKP,DPETSPEC,DPETSPEP,DPETTWOC,DPETTWOP,DPETVOCC,DPETVOCP,DPETWHIC,DPETWHIP
"084901",10976,227,2.1,1208,11,1825,16.6,197,1.6,6734,61.4,541,4.9,5453,49.7,31,0.3,1334,12.2,4242,38.6,12,0.1,6063,55.2,1094,10,246,2.2,2287,20.8,3182,29
"084902",6884,142,2.1,1170,17,1644,23.9,235,3.1,4990,72.5,399,5.8,3101,45,32,0.5,1159,16.8,1894,27.5,7,0.1,3076,44.7,513,7.5,124,1.8,2212,32.1,1834,26.6
"084903",150,2,1.3,2,1.3,0,0,0,0,110,73.3,4,2.7,16,10.7,2,1.3,2,1.3,40,26.7,0,0,81,54,14,9.3,9,6,51,34,121,80.7
"084906",8807,40,0.5,631,7.2,2915,33.1,239,3.4,6336,71.9,292,3.3,3280,37.2,100,1.1,679,7.7,2471,28.1,13,0.1,5111,58,816,9.3,165,1.9,2359,26.8,2294,26
"084908",1718,4,0.2,92,5.4,776,45.2,46,2.4,1393,81.1,84,4.9,503,29.3,1,0.1,102,5.9,325,18.9,0,0,882,51.3,165,9.6,34,2,265,15.4,400,23.3
"084909",4735,27,0.6,138,2.9,25,0.5,80,1.6,1654,34.9,249,5.3,935,19.7,31,0.7,144,3,3081,65.1,1,0,2164,45.7,476,10.1,63,1.3,1122,23.7,3653,77.1
"084910",41679,4043,9.7,4458,10.7,3397,8.2,388,0.9,11827,28.4,4296,10.3,12733,30.6,87,0.2,4436,10.6,29852,71.6,50,0.1,16542,39.7,4021,9.6,1909,4.6,12739,30.6,19460,46.7
"084911",6065,395,6.5,144,2.4,119,2,35,0.6,485,8,519,8.6,933,15.4,21,0.3,154,2.5,5580,92,11,0.2,1168,19.3,578,9.5,146,2.4,2077,34.2,4440,73.2
"085902",872,4,0.5,51,5.8,58,6.7,7,0.6,611,70.1,28,3.2,527,60.4,13,1.5,51,5.8,261,29.9,1,0.1,450,51.6,102,11.7,20,2.3,265,30.4,249,28.6
"085903",161,0,0,0,0,3,1.9,0,0,145,90.1,3,1.9,96,59.6,0,0,0,0,16,9.9,0,0,116,72,14,8.7,0,0,59,36.6,62,38.5
"086024",6,0,0,0,0,0,0,0,0,0,0,0,0,1,16.7,0,0,0,0,6,100,0,0,0,0,1,16.7,0,0,0,0,5,83.3
"086901",3216,15,0.5,406,12.6,6,0.2,46,1.4,1637,50.9,230,7.2,1519,47.2,6,0.2,412,12.8,1579,49.1,11,0.3,1459,45.4,302,9.4,30,0.9,742,23.1,1629,50.7
"086902",601,0,0,6,1,1,0.2,3,0.5,229,38.1,38,6.3,91,15.1,2,0.3,6,1,372,61.9,3,0.5,239,39.8,54,9,4,0.7,250,41.6,500,83.2
"087901",306,1,0.3,36,11.8,0,0,1,0.3,105,34.3,8,2.6,141,46.1,0,0,36,11.8,201,65.7,0,0,98,32,17,5.6,0,0,111,36.3,164,53.6
"088902",1319,4,0.3,21,1.6,71,5.4,22,1.5,715,54.2,106,8,635,48.1,2,0.2,25,1.9,604,45.8,0,0,678,51.4,146,11.1,25,1.9,398,30.2,582,44.1
"089901",2884,8,0.3,579,20.1,231,8,32,1.1,2030,70.4,204,7.1,1944,67.4,3,0.1,473,16.4,854,29.6,4,0.1,1630,56.5,290,10.1,9,0.3,747,25.9,685,23.8
"089903",1069,0,0,161,15.1,11,1,12,1,895,83.7,70,6.5,828,77.5,0,0,165,15.4,174,16.3,0,0,687,64.3,122,11.4,4,0.4,232,21.7,226,21.1
"089905",311,0,0,79,25.4,44,14.1,1,0.3,212,68.2,13,4.2,254,81.7,0,0,79,25.4,99,31.8,0,0,206,66.2,24,7.7,1,0.3,73,23.5,12,3.9
"090902",164,1,0.6,3,1.8,1,0.6,0,0,100,61,4,2.4,25,15.2,0,0,3,1.8,64,39,0,0,23,14,15,9.1,6,3.7,62,37.8,131,79.9
"090903",245,0,0,3,1.2,0,0,0,0,125,51,0,0,44,18,0,0,3,1.2,120,49,0,0,70,28.6,23,9.4,5,2,86,35.1,196,80
"090904",3635,21,0.6,625,17.2,101,2.8,38,0.9,2241,61.7,279,7.7,1682,46.3,13,0.4,649,17.9,1394,38.3,0,0,2107,58,402,11.1,113,3.1,960,26.4,1705,46.9
"090905",44,0,0,0,0,1,2.3,0,0,17,38.6,0,0,5,11.4,0,0,0,0,27,61.4,0,0,3,6.8,0,0,0,0,0,0,38,86.4
"091901",775,0,0,6,0.8,6,0.8,4,0.5,293,37.8,63,8.1,55,7.1,17,2.2,7,0.9,482,62.2,3,0.4,170,21.9,72,9.3,31,4,225,29,663,85.5
"091902",525,0,0,30,5.7,5,1,8,1.3,275,52.4,35,6.7,98,18.7,3,0.6,30,5.7,250,47.6,0,0,164,31.2,32,6.1,12,2.3,183,34.9,407,77.5
"091903",4497,34,0.8,274,6.1,446,9.9,123,2.4,2879,64,131,2.9,833,18.5,97,2.2,274,6.1,1618,36,1,0,1621,36,618,13.7,360,8,1190,26.5,2726,60.6
"091905",1065,2,0.2,46,4.3,6,0.6,7,0.6,468,43.9,45,4.2,158,14.8,13,1.2,46,4.3,597,56.1,0,0,276,25.9,98,9.2,35,3.3,313,29.4,851,79.9
"091906",7352,215,2.9,1551,21.1,1018,13.8,210,2.6,4979,67.7,731,9.9,2846,38.7,78,1.1,1563,21.3,2373,32.3,1,0,4355,59.2,840,11.4,413,5.6,1558,21.2,2781,37.8
"091907",528,3,0.6,34,6.4,1,0.2,0,0,201,38.1,52,9.8,114,21.6,7,1.3,35,6.6,327,61.9,0,0,142,26.9,27,5.1,6,1.1,116,22,397,75.2
"091908",1589,11,0.7,36,2.3,30,1.9,8,0.5,470,29.6,125,7.9,194,12.2,16,1,37,2.3,1119,70.4,0,0,278,17.5,136,8.6,57,3.6,473,29.8,1281,80.6
"091909",1596,3,0.2,69,4.3,11,0.7,31,1.8,735,46.1,68,4.3,247,15.5,32,2,70,4.4,861,53.9,1,0.1,591,37,155,9.7,42,2.6,420,26.3,1260,78.9
"091910",812,5,0.6,27,3.3,45,5.5,5,0.6,354,43.6,59,7.3,109,13.4,7,0.9,27,3.3,458,56.4,0,0,290,35.7,55,6.8,39,4.8,301,37.1,607,74.8
"091913",1408,10,0.7,13,0.9,2,0.1,27,1.7,534,37.9,62,4.4,91,6.5,43,3.1,13,0.9,874,62.1,0,0,415,29.5,140,9.9,69,4.9,532,37.8,1193,84.7
"091914",878,0,0,18,2.1,1,0.1,3,0.3,447,50.9,29,3.3,87,9.9,18,2.1,18,2.1,431,49.1,0,0,355,40.4,81,9.2,46,5.2,216,24.6,726,82.7
"091917",818,4,0.5,65,7.9,5,0.6,2,0.2,233,28.5,70,8.6,193,23.6,6,0.7,66,8.1,585,71.5,0,0,249,30.4,52,6.4,21,2.6,235,28.7,589,72
"091918",684,3,0.4,7,1,9,1.3,2,0.3,317,46.3,18,2.6,37,5.4,5,0.7,7,1,367,53.7,2,0.3,156,22.8,69,10.1,18,2.6,196,28.7,610,89.2
"092801",148,1,0.7,0,0,5,3.4,0,0,34,23,0,0,24,16.2,0,0,0,0,114,77,0,0,97,65.5,10,6.8,3,2,108,73,115,77.7
"092901",1811,12,0.7,115,6.4,389,21.5,43,2.1,1297,71.6,125,6.9,315,17.4,3,0.2,121,6.7,514,28.4,0,0,855,47.2,207,11.4,90,5,472,26.1,1002,55.3
"092902",4083,38,0.9,799,19.6,615,15.1,50,1.1,2668,65.3,156,3.8,1334,32.7,20,0.5,744,18.2,1415,34.7,1,0,2378,58.2,322,7.9,171,4.2,1293,31.7,1904,46.6
"092903",8663,119,1.4,1644,19,3122,36,102,1,6152,71,474,5.5,3269,37.7,68,0.8,1727,19.9,2511,29,18,0.2,4675,54,641,7.4,279,3.2,1885,21.8,1788,20.6
"092904",4654,48,1,600,12.9,1046,22.5,97,1.9,2767,59.5,263,5.7,1633,35.1,9,0.2,667,14.3,1887,40.5,2,0,2266,48.7,395,8.5,176,3.8,1296,27.8,1740,37.4
"092906",1451,11,0.8,119,8.2,94,6.5,10,0.6,710,48.9,124,8.5,293,20.2,5,0.3,121,8.3,741,51.1,0,0,563,38.8,117,8.1,39,2.7,451,31.1,1009,69.5
"092907",1926,31,1.6,117,6.1,240,12.5,14,0.7,771,40,91,4.7,299,15.5,14,0.7,119,6.2,1155,60,7,0.4,587,30.5,141,7.3,65,3.4,444,23.1,1270,65.9
"092908",1495,12,0.8,19,1.3,46,3.1,12,0.7,588,39.3,132,8.8,124,8.3,16,1.1,19,1.3,907,60.7,0,0,394,26.4,122,8.2,71,4.7,377,25.2,1226,82
"093901",856,2,0.2,26,3,66,7.7,12,1.3,349,40.8,54,6.3,119,13.9,5,0.6,26,3,507,59.2,0,0,374,43.7,63,7.4,12,1.4,245,28.6,652,76.2
"093903",463,0,0,2,0.4,19,4.1,4,0.8,172,37.1,18,3.9,70,15.1,0,0,3,0.6,291,62.9,0,0,183,39.5,36,7.8,5,1.1,176,38,369,79.7
"093904",3045,8,0.3,545,17.9,651,21.4,66,2,2331,76.6,71,2.3,1511,49.6,16,0.5,556,18.3,714,23.4,0,0,1885,61.9,235,7.7,54,1.8,788,25.9,805,26.4
"093905",157,0,0,1,0.6,16,10.2,0,0,95,60.5,0,0,7,4.5,0,0,1,0.6,62,39.5,0,0,54,34.4,11,7,1,0.6,51,32.5,133,84.7
"094901",7379,33,0.4,738,10,363,4.9,255,3.1,4911,66.6,485,6.6,5170,70.1,12,0.2,769,10.4,2468,33.4,5,0.1,3815,51.7,701,9.5,73,1,1629,22.1,1723,23.4
"094902",15465,308,2,787,5.1,1759,11.4,161,1,4505,29.1,796,5.1,6260,40.5,66,0.4,596,3.9,10960,70.9,53,0.3,6097,39.4,1292,8.4,839,5.4,4024,26,6180,40
"094903",1810,12,0.7,63,3.5,31,1.7,24,1.2,634,35,136,7.5,795,43.9,3,0.2,64,3.5,1176,65,1,0.1,655,36.2,130,7.2,32,1.8,503,27.8,936,51.7
"094904",1435,6,0.4,50,3.5,26,1.8,35,2.2,639,44.5,111,7.7,550,38.3,3,0.2,51,3.6,796,55.5,1,0.1,454,31.6,116,8.1,30,2.1,390,27.2,819,57.1
"095901",794,0,0,12,1.5,8,1,14,1.7,422,53.1,83,10.5,449,56.5,2,0.3,13,1.6,372,46.9,0,0,332,41.8,72,9.1,9,1.1,232,29.2,326,41.1
"095902",91,1,1.1,1,1.1,0,0,0,0,79,86.8,3,3.3,51,56,0,0,1,1.1,12,13.2,0,0,32,35.2,8,8.8,0,0,41,45.1,39,42.9
"095903",621,2,0.3,43,6.9,12,1.9,2,0.3,433,69.7,14,2.3,442,71.2,5,0.8,44,7.1,188,30.3,0,0,340,54.8,43,6.9,8,1.3,179,28.8,152,24.5
"095904",259,0,0,41,15.8,3,1.2,1,0.3,208,80.3,14,5.4,200,77.2,0,0,41,15.8,51,19.7,0,0,140,54.1,30,11.6,1,0.4,69,26.6,55,21.2
"095905",5585,23,0.4,340,6.1,245,4.4,87,1.4,4134,74,445,8,4350,77.9,22,0.4,352,6.3,1451,26,4,0.1,3323,59.5,515,9.2,67,1.2,1582,28.3,874,15.6
"096904",523,1,0.2,63,12,40,7.6,10,1.8,381,72.8,43,8.2,303,57.9,1,0.2,64,12.2,142,27.2,0,0,270,51.6,67,12.8,5,1,142,27.2,173,33.1
"096905",203,0,0,12,5.9,9,4.4,0,0,102,50.2,13,6.4,63,31,0,0,12,5.9,101,49.8,0,0,69,34,18,8.9,2,1,88,43.3,129,63.5
"097902",811,4,0.5,40,4.9,3,0.4,9,1,406,50.1,55,6.8,144,17.8,2,0.2,40,4.9,405,49.9,0,0,260,32.1,84,10.4,9,1.1,226,27.9,649,80
"097903",583,2,0.3,42,7.2,3,0.5,6,1,332,56.9,7,1.2,140,24,0,0,43,7.4,251,43.1,0,0,229,39.3,51,8.7,6,1,167,28.6,432,74.1
"098901",433,2,0.5,76,17.6,0,0,0,0,220,50.8,42,9.7,214,49.4,0,0,76,17.6,213,49.2,0,0,171,39.5,25,5.8,1,0.2,152,35.1,216,49.9
"098903",128,0,0,18,14.1,0,0,0,0,74,57.8,1,0.8,57,44.5,0,0,18,14.1,54,42.2,0,0,81,63.3,13,10.2,0,0,0,0,71,55.5
"098904",854,5,0.6,200,23.4,0,0,0,0,514,60.2,42,4.9,592,69.3,0,0,200,23.4,340,39.8,0,0,465,54.4,50,5.9,3,0.4,227,26.6,254,29.7
"099902",185,0,0,40,21.6,2,1.1,3,1.4,167,90.3,18,9.7,80,43.2,1,0.5,40,21.6,18,9.7,1,0.5,97,52.4,21,11.4,8,4.3,75,40.5,93,50.3
"099903",582,7,1.2,6,1,16,2.7,2,0.3,447,76.8,31,5.3,184,31.6,0,0,6,1,135,23.2,0,0,279,47.9,58,10,28,4.8,184,31.6,347,59.6
"100903",1166,7,0.6,33,2.8,142,12.2,21,1.6,573,49.1,110,9.4,69,5.9,5,0.4,33,2.8,593,50.9,1,0.1,467,40.1,102,8.7,25,2.1,402,34.5,917,78.6
"100904",2841,11,0.4,36,1.3,512,18,102,3.4,1503,52.9,133,4.7,205,7.2,16,0.6,37,1.3,1338,47.1,2,0.1,1399,49.2,322,11.3,120,4.2,877,30.9,1975,69.5
"100905",2247,14,0.6,87,3.9,213,9.5,27,1.1,883,39.3,144,6.4,221,9.8,10,0.4,87,3.9,1364,60.7,1,0,700,31.2,175,7.8,42,1.9,833,37.1,1746,77.7
"100907",3903,31,0.8,63,1.6,13,0.3,34,0.8,1064,27.3,213,5.5,312,8,17,0.4,64,1.6,2839,72.7,2,0.1,1315,33.7,333,8.5,81,2.1,1045,26.8,3447,88.3
"100908",562,0,0,1,0.2,1,0.2,7,1.1,302,53.7,48,8.5,20,3.6,5,0.9,1,0.2,260,46.3,0,0,267,47.5,50,8.9,9,1.6,196,34.9,527,93.8
"101802",1104,7,0.6,1005,91,15,1.4,0,0,1063,96.3,0,0,1068,96.7,9,0.8,1004,90.9,41,3.7,0,0,1020,92.4,42,3.8,0,0,0,0,5,0.5
"101803",779,17,2.2,23,3,76,9.8,0,0,130,16.7,0,0,222,28.5,2,0.3,23,3,649,83.3,0,0,235,30.2,43,5.5,25,3.2,0,0,437,56.1
"101804",816,0,0,426,52.2,10,1.2,0,0,745,91.3,0,0,792,97.1,3,0.4,426,52.2,71,8.7,0,0,701,85.9,69,8.5,1,0.1,392,48,10,1.2
"101806",1330,1,0.1,664,49.9,0,0,0,0,1301,97.8,53,4,1323,99.5,2,0.2,668,50.2,29,2.2,0,0,1018,76.5,82,6.2,0,0,359,27,4,0.3
"101807",128,5,3.9,4,3.1,45,35.2,0,0,42,32.8,0,0,54,42.2,0,0,7,5.5,86,67.2,0,0,43,33.6,12,9.4,6,4.7,0,0,18,14.1
"101810",761,10,1.3,440,57.8,309,40.6,0,0,749,98.4,0,0,421,55.3,12,1.6,442,58.1,12,1.6,0,0,442,58.1,8,1.1,5,0.7,0,0,4,0.5
"101811",565,2,0.4,58,10.3,301,53.3,0,0,565,100,0,0,208,36.8,1,0.2,63,11.2,0,0,0,0,565,100,97,17.2,2,0.4,0,0,51,9
"101813",13346,269,2,4611,34.5,4289,32.1,1,0,12131,90.9,0,0,8588,64.3,40,0.3,4659,34.9,1215,9.1,1,0,6367,47.7,814,6.1,65,0.5,1379,10.3,94,0.7
"101814",1607,3,0.2,673,41.9,717,44.6,0,0,1406,87.5,0,0,823,51.2,4,0.2,707,44,201,12.5,0,0,956,59.5,51,3.2,2,0.1,0,0,58,3.6
"101815",271,114,42.1,211,77.9,45,16.6,0,0,106,39.1,0,0,97,35.8,0,0,211,77.9,165,60.9,0,0,226,83.4,17,6.3,1,0.4,0,0,14,5.2
"101819",499,0,0,420,84.2,1,0.2,0,0,482,96.6,0,0,498,99.8,0,0,421,84.4,17,3.4,0,0,425,85.2,30,6,0,0,0,0,0,0
"101821",216,1,0.5,0,0,19,8.8,0,0,187,86.6,10,4.6,182,84.3,0,0,0,0,29,13.4,0,0,169,78.2,22,10.2,2,0.9,125,57.9,12,5.6
"101828",2213,3,0.1,987,44.6,46,2.1,0,0,2035,92,0,0,2145,96.9,0,0,987,44.6,178,8,0,0,1067,48.2,61,2.8,3,0.1,89,4,16,0.7
"101829",67,2,3,1,1.5,31,46.3,0,0,39,58.2,0,0,28,41.8,2,3,1,1.5,28,41.8,0,0,14,20.9,1,1.5,3,4.5,0,0,1,1.5
"101837",319,13,4.1,8,2.5,32,10,0,0,141,44.2,0,0,188,58.9,0,0,10,3.1,178,55.8,0,0,104,32.6,18,5.6,7,2.2,146,45.8,79,24.8
"101838",1838,7,0.4,1012,55.1,132,7.2,0,0,1609,87.5,0,0,1581,86,5,0.3,1054,57.3,229,12.5,0,0,1401,76.2,163,8.9,5,0.3,318,17.3,108,5.9
"101840",534,2,0.4,26,4.9,476,89.1,0,0,509,95.3,46,8.6,52,9.7,0,0,26,4.9,25,4.7,0,0,137,25.7,9,1.7,3,0.6,0,0,1,0.2
"101842",83,1,1.2,12,14.5,11,13.3,0,0,56,67.5,0,0,46,55.4,0,0,15,18.1,27,32.5,0,0,75,90.4,3,3.6,1,1.2,48,57.8,24,28.9
"101845",10258,129,1.3,1621,15.8,1136,11.1,2,0,8897,86.7,0,0,8794,85.7,52,0.5,1683,16.4,1361,13.3,2,0,4365,42.6,600,5.8,17,0.2,102,1,128,1.2
"101846",3424,338,9.9,831,24.3,1103,32.2,0,0,2560,74.8,251,7.3,1725,50.4,7,0.2,864,25.2,864,25.2,1,0,2033,59.4,218,6.4,32,0.9,633,18.5,218,6.4
"101847",482,0,0,0,0,468,97.1,0,0,360,74.7,0,0,11,2.3,0,0,0,0,122,25.3,0,0,36,7.5,39,8.1,3,0.6,49,10.2,0,0
"101849",283,2,0.7,101,35.7,136,48.1,0,0,269,95.1,0,0,137,48.4,2,0.7,101,35.7,14,4.9,0,0,165,58.3,13,4.6,0,0,0,0,6,2.1
"101850",370,0,0,0,0,344,93,0,0,355,95.9,0,0,17,4.6,0,0,0,0,15,4.1,1,0.3,188,50.8,13,3.5,5,1.4,0,0,3,0.8
"101853",1936,99,5.1,1167,60.3,378,19.5,0,0,1902,98.2,15,0.8,1365,70.5,4,0.2,1184,61.2,34,1.8,0,0,1370,70.8,162,8.4,10,0.5,0,0,80,4.1
"101855",243,1,0.4,0,0,184,75.7,0,0,229,94.2,0,0,51,21,1,0.4,0,0,14,5.8,0,0,77,31.7,15,6.2,4,1.6,0,0,2,0.8
"101856",660,15,2.3,511,77.4,6,0.9,0,0,627,95,2,0.3,636,96.4,1,0.2,513,77.7,33,5,0,0,518,78.5,8,1.2,0,0,0,0,2,0.3
"101858",4417,735,16.6,878,19.9,942,21.3,0,0,2456,55.6,655,14.8,2066,46.8,13,0.3,951,21.5,1961,44.4,2,0,2003,45.3,278,6.3,103,2.3,506,11.5,556,12.6
"101859",452,63,13.9,207,45.8,113,25,0,0,373,82.5,0,0,265,58.6,1,0.2,207,45.8,79,17.5,1,0.2,230,50.9,41,9.1,2,0.4,0,0,7,1.5
"101861",1186,9,0.8,19,1.6,1000,84.3,0,0,858,72.3,34,2.9,126,10.6,3,0.3,24,2,328,27.7,1,0.1,415,35,89,7.5,43,3.6,0,0,4,0.3
"101862",3395,1020,30,555,16.3,977,28.8,0,0,1507,44.4,590,17.4,674,19.9,13,0.4,574,16.9,1888,55.6,1,0,1378,40.6,185,5.4,72,2.1,1215,35.8,638,18.8
"101864",237,0,0,0,0,211,89,0,0,136,57.4,0,0,25,10.5,0,0,5,2.1,101,42.6,1,0.4,128,54,25,10.5,0,0,0,0,0,0
"101866",207,0,0,0,0,193,93.2,0,0,188,90.8,0,0,9,4.3,0,0,1,0.5,19,9.2,0,0,141,68.1,14,6.8,0,0,53,25.6,5,2.4
"101868",340,0,0,2,0.6,319,93.8,0,0,309,90.9,0,0,20,5.9,0,0,2,0.6,31,9.1,0,0,279,82.1,58,17.1,1,0.3,305,89.7,0,0
"101869",478,0,0,3,0.6,446,93.3,0,0,443,92.7,0,0,29,6.1,0,0,3,0.6,35,7.3,0,0,401,83.9,42,8.8,1,0.2,65,13.6,2,0.4
"101870",542,7,1.3,118,21.8,63,11.6,0,0,344,63.5,0,0,434,80.1,0,0,138,25.5,198,36.5,1,0.2,182,33.6,22,4.1,4,0.7,0,0,33,6.1
"101871",94,3,3.2,0,0,50,53.2,0,0,47,50,0,0,29,30.9,0,0,0,0,47,50,0,0,12,12.8,4,4.3,1,1.1,0,0,11,11.7
"101902",69671,839,1.2,23531,33.8,16088,23.1,1366,1.8,60074,86.2,3021,4.3,50563,72.6,134,0.2,24052,34.5,9597,13.8,100,0.1,50869,73,5000,7.2,438,0.6,19515,28,1509,2.2
"101903",46331,5716,12.3,19920,43,13313,28.7,1288,2.5,38273,82.6,2093,4.5,24436,52.7,594,1.3,19784,42.7,8058,17.4,62,0.1,34782,75.1,3336,7.2,302,0.7,10114,21.8,1908,4.1
"101905",9522,90,0.9,2706,28.4,1074,11.3,127,1.3,7576,79.6,272,2.9,7443,78.2,105,1.1,2853,30,1946,20.4,11,0.1,5617,59,828,8.7,58,0.6,3132,32.9,741,7.8
"101906",5974,23,0.4,593,9.9,939,15.7,110,1.8,2966,49.6,235,3.9,2186,36.6,13,0.2,754,12.6,3008,50.4,1,0,2982,49.9,510,8.5,135,2.3,1148,19.2,2677,44.8
"101907",114633,10607,9.3,16713,14.6,19808,17.3,1017,0.8,57333,50,6179,5.4,51062,44.5,861,0.8,17446,15.2,57300,50,115,0.1,46428,40.5,8802,7.7,2798,2.4,33845,29.5,29382,25.6
"101908",13060,152,1.2,1735,13.3,361,2.8,247,1.7,5495,42.1,823,6.3,7182,55,39,0.3,1556,11.9,7565,57.9,9,0.1,4694,35.9,1352,10.4,254,1.9,2791,21.4,5063,38.8
"101910",22751,158,0.7,7322,32.2,3540,15.6,310,1.3,18280,80.3,1351,5.9,17715,77.9,77,0.3,7385,32.5,4471,19.7,9,0,14264,62.7,1939,8.5,142,0.6,6293,27.7,1110,4.9
"101911",23837,395,1.7,3441,14.4,3689,15.5,415,1.6,15356,64.4,1950,8.2,14543,61,64,0.3,3631,15.2,8481,35.6,23,0.1,12173,51.1,2349,9.9,418,1.8,6563,27.5,4705,19.7
"101912",215408,8316,3.9,68688,31.9,51574,23.9,2754,1.2,166108,77.1,32533,15.1,133776,62.1,531,0.2,68579,31.8,49300,22.9,175,0.1,145354,67.5,15114,7,2283,1.1,40934,19,18753,8.7
"101913",41125,1245,3,3625,8.8,8158,19.8,330,0.8,13764,33.5,2879,7,14297,34.8,176,0.4,3676,8.9,27361,66.5,203,0.5,20166,49,3121,7.6,869,2.1,12171,29.6,16177,39.3
"101914",75231,11202,14.9,12588,16.7,7771,10.3,316,0.4,21689,28.8,5661,7.5,26007,34.6,275,0.4,12690,16.9,53542,71.2,93,0.1,29204,38.8,6968,9.3,2158,2.9,15168,20.2,27725,36.9
"101915",51650,4492,8.7,7555,14.6,7323,14.2,792,1.5,20998,40.7,2135,4.1,20753,40.2,220,0.4,7757,15,30652,59.3,62,0.1,21038,40.7,4336,8.4,1490,2.9,12274,23.8,17310,33.5
"101916",7691,70,0.9,784,10.2,512,6.7,174,2.1,3809,49.5,664,8.6,3649,47.4,51,0.7,710,9.2,3882,50.5,8,0.1,3381,44,816,10.6,212,2.8,2163,28.1,3189,41.5
"101917",56137,1707,3,15828,28.2,4247,7.6,634,1.1,43687,77.8,2820,5,46433,82.7,64,0.1,16907,30.1,12450,22.2,31,0.1,32677,58.2,5269,9.4,366,0.7,11167,19.9,3289,5.9
"101919",36654,1114,3,8244,22.5,14690,40.1,233,0.6,25113,68.5,2659,7.3,16159,44.1,768,2.1,8431,23,11541,31.5,147,0.4,23692,64.6,2890,7.9,514,1.4,12676,34.6,3262,8.9
"101920",35016,2232,6.4,12391,35.4,1609,4.6,338,0.9,19615,56,3014,8.6,21107,60.3,77,0.2,12046,34.4,15401,44,11,0,19856,56.7,2521,7.2,669,1.9,6476,18.5,9311,26.6
"101921",14882,1047,7,1568,10.5,687,4.6,126,0.8,3236,21.7,1299,8.7,4483,30.1,33,0.2,1616,10.9,11646,78.3,7,0,4682,31.5,1188,8,571,3.8,4158,27.9,8054,54.1
"101924",8862,42,0.5,2622,29.6,1880,21.2,153,1.7,7004,79,427,4.8,6258,70.6,12,0.1,2466,27.8,1858,21,4,0,6040,68.2,648,7.3,94,1.1,2553,28.8,572,6.5
"101925",3427,16,0.5,189,5.5,86,2.5,55,1.5,1225,35.7,247,7.2,721,21,6,0.2,195,5.7,2202,64.3,1,0,1366,39.9,272,7.9,44,1.3,945,27.6,2553,74.5
"102901",138,0,0,7,5.1,81,58.7,1,0.7,137,99.3,3,2.2,14,10.1,0,0,7,5.1,1,0.7,0,0,14,10.1,9,6.5,15,10.9,0,0,28,20.3
"102902",5485,24,0.4,998,18.2,2071,37.8,160,2.7,4228,77.1,812,14.8,1894,34.5,27,0.5,1026,18.7,1257,22.9,5,0.1,3340,60.9,333,6.1,146,2.7,1390,25.3,1318,24
"102903",936,1,0.1,87,9.3,157,16.8,52,5.2,573,61.2,51,5.4,225,24,0,0,96,10.3,363,38.8,0,0,488,52.1,73,7.8,56,6,338,36.1,497,53.1
"102904",4967,45,0.9,189,3.8,340,6.8,72,1.4,2105,42.4,392,7.9,704,14.2,23,0.5,189,3.8,2862,57.6,1,0,1608,32.4,387,7.8,196,3.9,1609,32.4,3658,73.6
"102905",782,1,0.1,5,0.6,13,1.7,3,0.4,353,45.1,59,7.5,53,6.8,4,0.5,5,0.6,429,54.9,0,0,320,40.9,85,10.9,19,2.4,211,27,692,88.5
"102906",910,5,0.5,8,0.9,131,14.4,8,0.8,474,52.1,44,4.8,44,4.8,3,0.3,7,0.8,436,47.9,0,0,328,36,102,11.2,40,4.4,246,27,687,75.5
"103901",190,0,0,13,6.8,1,0.5,2,1.1,113,59.5,5,2.6,45,23.7,0,0,13,6.8,77,40.5,0,0,37,19.5,23,12.1,1,0.5,67,35.3,143,75.3
"103902",232,0,0,67,28.9,0,0,0,0,143,61.6,1,0.4,134,57.8,0,0,67,28.9,89,38.4,0,0,105,45.3,10,4.3,1,0.4,75,32.3,97,41.8
"104901",598,2,0.3,12,2,22,3.7,2,0.3,407,68.1,12,2,248,41.5,9,1.5,12,2,191,31.9,1,0.2,244,40.8,58,9.7,17,2.8,188,31.4,299,50
"104903",139,0,0,6,4.3,1,0.7,0,0,121,87.1,8,5.8,55,39.6,1,0.7,6,4.3,18,12.9,0,0,86,61.9,14,10.1,5,3.6,56,40.3,77,55.4
"104907",142,0,0,0,0,0,0,0,0,110,77.5,4,2.8,52,36.6,0,0,0,0,32,22.5,0,0,70,49.3,12,8.5,3,2.1,74,52.1,87,61.3
"105801",159,0,0,0,0,3,1.9,0,0,73,45.9,0,0,30,18.9,1,0.6,0,0,86,54.1,0,0,126,79.2,17,10.7,8,5,114,71.7,117,73.6
"105802",287,4,1.4,0,0,119,41.5,0,0,215,74.9,0,0,104,36.2,1,0.3,0,0,72,25.1,0,0,97,33.8,28,9.8,9,3.1,0,0,50,17.4
"105803",174,0,0,0,0,28,16.1,0,0,174,100,0,0,24,13.8,6,3.4,1,0.6,0,0,0,0,174,100,99,56.9,4,2.3,61,35.1,112,64.4
"105902",8073,59,0.7,765,9.5,403,5,191,2.2,5698,70.6,559,6.9,5837,72.3,8,0.1,800,9.9,2375,29.4,7,0.1,3854,47.7,882,10.9,85,1.1,2086,25.8,1674,20.7
