DISTRICT,DPETALLC,DPETASIC,DPETASIP,DPETBILC,DPETBILP,DPETBLAC,DPETBLAP,DPETDISC,DPETDISP,DPETECOC,DPETECOP,DPETGIFC,DPETGIFP,DPETHISC,DPETHISP,DPETINDC,DPETINDP,DPETLEPC,DPETLEPP,DPETNEDC,DPETNEDP,DPETPCIC,DPETPCIP,DPETRSKC,DPETRSKP,DPETSPEC,DPETSPEP,DPETTWOC,DPETTWOP,DPETVOCC,DPETVOCP,DPETWHIC,DPETWHIP
"057838",2747,24,0.9,779,28.4,372,13.5,0,0,2277,82.9,0,0,2232,81.3,1,0,838,30.5,470,17.1,2,0.1,1545,56.2,204,7.4,35,1.3,712,25.9,81,2.9
"057839",1048,0,0,571,54.5,8,0.8,0,0,989,94.4,0,0,1031,98.4,0,0,578,55.2,59,5.6,1,0.1,706,67.4,99,9.4,0,0,66,6.3,8,0.8
"057840",445,121,27.2,1,0.2,86,19.3,0,0,123,27.6,0,0,101,22.7,2,0.4,1,0.2,322,72.4,2,0.4,36,8.1,1,0.2,11,2.5,231,51.9,122,27.4
"057841",392,0,0,195,49.7,31,7.9,0,0,376,95.9,0,0,273,69.6,0,0,209,53.3,16,4.1,0,0,327,83.4,12,3.1,1,0.3,0,0,87,22.2
"057842",2756,15,0.5,1405,51,165,6,0,0,2502,90.8,0,0,2546,92.4,2,0.1,1466,53.2,254,9.2,0,0,2076,75.3,159,5.8,14,0.5,619,22.5,14,0.5
"057843",1242,1,0.1,131,10.5,831,66.9,0,0,898,72.3,0,0,371,29.9,1,0.1,147,11.8,344,27.7,0,0,701,56.4,81,6.5,21,1.7,300,24.2,17,1.4
"057844",693,272,39.2,131,18.9,152,21.9,0,0,345,49.8,13,1.9,36,5.2,0,0,131,18.9,348,50.2,0,0,183,26.4,40,5.8,14,2,0,0,219,31.6
"057845",413,25,6.1,11,2.7,41,9.9,0,0,91,22,0,0,124,30,1,0.2,11,2.7,322,78,1,0.2,80,19.4,22,5.3,10,2.4,24,5.8,211,51.1
"057846",1252,35,2.8,283,22.6,280,22.4,0,0,889,71,0,0,742,59.3,1,0.1,301,24,363,29,0,0,627,50.1,71,5.7,25,2,172,13.7,169,13.5
"057847",727,13,1.8,4,0.6,222,30.5,0,0,234,32.2,0,0,234,32.2,1,0.1,13,1.8,493,67.8,1,0.1,21,2.9,21,2.9,44,6.1,97,13.3,212,29.2
"057848",4633,313,6.8,711,15.3,787,17,0,0,1980,42.7,306,6.6,2192,47.3,19,0.4,711,15.3,2653,57.3,3,0.1,1415,30.5,242,5.2,108,2.3,0,0,1211,26.1
"057903",26152,2750,10.5,7233,27.7,4412,16.9,457,1.6,16918,64.7,2041,7.8,14456,55.3,64,0.2,6907,26.4,9234,35.3,20,0.1,13045,49.9,2435,9.3,433,1.7,5137,19.6,4017,15.4
"057904",7867,103,1.3,532,6.8,5215,66.3,208,2.4,5371,68.3,213,2.7,1782,22.7,22,0.3,516,6.6,2496,31.7,9,0.1,3967,50.4,679,8.6,209,2.7,1924,24.5,527,6.7
"057905",160148,2059,1.3,63224,39.5,36601,22.9,2401,1.4,137508,85.9,20098,12.5,112295,70.1,577,0.4,67199,42,22640,14.1,124,0.1,109486,68.4,11598,7.2,788,0.5,31849,19.9,7704,4.8
"057906",9577,32,0.3,658,6.9,7431,77.6,239,2.3,6903,72.1,952,9.9,1675,17.5,18,0.2,706,7.4,2674,27.9,5,0.1,4332,45.2,915,9.6,130,1.4,2289,23.9,286,3
"057907",12924,219,1.7,2011,15.6,5266,40.7,599,4.2,9716,75.2,735,5.7,6566,50.8,102,0.8,2201,17,3208,24.8,13,0.1,8112,62.8,1207,9.3,115,0.9,4374,33.8,643,5
"057909",57323,4764,8.3,13828,24.1,9827,17.1,760,1.2,34728,60.6,4079,7.1,28061,49,1075,1.9,14264,24.9,22595,39.4,49,0.1,32315,56.4,4760,8.3,1203,2.1,14310,25,12344,21.5
"057910",28304,921,3.3,8036,28.4,5057,17.9,512,1.7,20491,72.4,2109,7.5,18315,64.7,98,0.3,7898,27.9,7813,27.6,31,0.1,18993,67.1,2584,9.1,480,1.7,6074,21.5,3402,12
"057911",7061,371,5.3,45,0.6,37,0.5,11,0.2,0,0,813,11.5,349,4.9,19,0.3,50,0.7,7061,100,10,0.1,717,10.2,519,7.4,114,1.6,675,9.6,6161,87.3
"057912",35085,1166,3.3,14562,41.5,4559,13,808,2.1,27915,79.6,4414,12.6,25219,71.9,466,1.3,13807,39.4,7170,20.4,61,0.2,25946,74,2560,7.3,391,1.1,9054,25.8,3223,9.2
"057913",7051,10,0.1,480,6.8,5448,77.3,234,3,6065,86,633,9,1337,19,55,0.8,495,7,986,14,3,0,3828,54.3,568,8.1,52,0.7,1598,22.7,146,2.1
"057914",40170,670,1.7,8786,21.9,9912,24.7,880,2,29517,73.5,2016,5,21864,54.4,199,0.5,8979,22.4,10653,26.5,52,0.1,21672,54,3864,9.6,792,2,10350,25.8,6681,16.6
"057916",38496,2677,7,9790,25.4,8330,21.6,374,0.9,22114,57.4,3344,8.7,15399,40,145,0.4,9827,25.5,16382,42.6,39,0.1,18494,48,3972,10.3,1025,2.7,9298,24.2,10881,28.3
"057919",1511,343,22.7,36,2.4,123,8.1,1,0.1,201,13.3,148,9.8,152,10.1,3,0.2,36,2.4,1310,86.7,1,0.1,283,18.7,136,9,55,3.6,406,26.9,834,55.2
"057922",11539,4397,38.1,1337,11.6,511,4.4,48,0.4,1149,10,2497,21.6,1523,13.2,57,0.5,1108,9.6,10390,90,11,0.1,2942,25.5,556,4.8,351,3,2050,17.8,4689,40.6
"058902",173,1,0.6,12,6.9,0,0,1,0.5,87,50.3,10,5.8,98,56.6,2,1.2,12,6.9,86,49.7,0,0,66,38.2,15,8.7,0,0,59,34.1,72,41.6
"058905",258,2,0.8,19,7.4,1,0.4,2,0.7,90,34.9,31,12,91,35.3,1,0.4,19,7.4,168,65.1,0,0,58,22.5,9,3.5,3,1.2,81,31.4,160,62
"058906",2034,9,0.4,93,4.6,76,3.7,29,1.3,1561,76.7,131,6.4,1634,80.3,11,0.5,115,5.7,473,23.3,0,0,1317,64.7,167,8.2,18,0.9,530,26.1,286,14.1
"058909",235,2,0.9,29,12.3,0,0,0,0,132,56.2,5,2.1,102,43.4,3,1.3,29,12.3,103,43.8,0,0,109,46.4,19,8.1,2,0.9,65,27.7,126,53.6
"059901",4201,10,0.2,691,16.4,21,0.5,97,2.1,3490,83.1,126,3,3661,87.1,4,0.1,722,17.2,711,16.9,2,0,3087,73.5,279,6.6,19,0.5,1256,29.9,484,11.5
"059902",132,0,0,11,8.3,0,0,0,0,88,66.7,3,2.3,105,79.5,0,0,12,9.1,44,33.3,0,0,60,45.5,8,6.1,0,0,0,0,27,20.5
"060902",808,4,0.5,17,2.1,99,12.3,10,1.1,485,60,95,11.8,83,10.3,11,1.4,17,2.1,323,40,0,0,334,41.3,84,10.4,32,4,253,31.3,579,71.7
"060914",173,2,1.2,6,3.5,54,31.2,0,0,140,80.9,5,2.9,6,3.5,2,1.2,6,3.5,33,19.1,0,0,65,37.6,29,16.8,7,4,52,30.1,102,59
"061802",480,3,0.6,120,25,59,12.3,0,0,268,55.8,0,0,211,44,1,0.2,122,25.4,212,44.2,0,0,334,69.6,52,10.8,13,2.7,0,0,193,40.2
"061804",520,204,39.2,42,8.1,39,7.5,0,0,27,5.2,0,0,65,12.5,2,0.4,41,7.9,493,94.8,0,0,44,8.5,44,8.5,16,3.1,0,0,194,37.3
"061901",26746,732,2.7,3947,14.8,3323,12.4,374,1.3,11299,42.2,2537,9.5,8074,30.2,217,0.8,3952,14.8,15447,57.8,42,0.2,10481,39.2,2632,9.8,486,1.8,6507,24.3,13872,51.9
"061902",53270,6546,12.3,8442,15.8,5242,9.8,671,1.2,17081,32.1,5517,10.4,14868,27.9,247,0.5,7884,14.8,36189,67.9,44,0.1,17334,32.5,5231,9.8,1731,3.2,9536,17.9,24592,46.2
"061903",1388,9,0.6,277,20,37,2.7,13,0.9,711,51.2,99,7.1,551,39.7,16,1.2,278,20,677,48.8,5,0.4,721,51.9,92,6.6,31,2.2,430,31,739,53.2
"061905",2063,7,0.3,214,10.4,45,2.2,23,1.1,746,36.2,86,4.2,521,25.3,13,0.6,167,8.1,1317,63.8,1,0,846,41,207,10,46,2.2,630,30.5,1430,69.3
"061906",1300,5,0.4,67,5.2,23,1.8,7,0.5,522,40.2,114,8.8,261,20.1,6,0.5,67,5.2,778,59.8,1,0.1,401,30.8,98,7.5,20,1.5,421,32.4,984,75.7
"061907",2211,16,0.7,86,3.9,93,4.2,11,0.5,633,28.6,129,5.8,371,16.8,17,0.8,85,3.8,1578,71.4,4,0.2,668,30.2,172,7.8,38,1.7,599,27.1,1672,75.6
"061908",2643,19,0.7,168,6.4,70,2.6,18,0.6,1142,43.2,94,3.6,637,24.1,23,0.9,168,6.4,1501,56.8,3,0.1,992,37.5,254,9.6,77,2.9,827,31.3,1814,68.6
"061910",2049,16,0.8,60,2.9,11,0.5,2,0.1,238,11.6,248,12.1,213,10.4,9,0.4,60,2.9,1811,88.4,0,0,389,19,167,8.2,34,1.7,457,22.3,1766,86.2
"061911",19760,602,3,1016,5.1,1262,6.4,129,0.6,3803,19.2,1859,9.4,3963,20.1,100,0.5,947,4.8,15957,80.8,32,0.2,6301,31.9,1541,7.8,521,2.6,4176,21.1,13280,67.2
"061912",4003,90,2.2,293,7.3,282,7,63,1.5,1519,37.9,306,7.6,1063,26.6,36,0.9,300,7.5,2484,62.1,5,0.1,1310,32.7,442,11,198,4.9,1174,29.3,2329,58.2
"061914",6921,159,2.3,1236,17.9,1002,14.5,47,0.7,3099,44.8,263,3.8,2824,40.8,22,0.3,1265,18.3,3822,55.2,11,0.2,3308,47.8,539,7.8,229,3.3,158,2.3,2674,38.6
"062901",2164,8,0.4,76,3.5,279,12.9,46,2,1151,53.2,74,3.4,975,45.1,3,0.1,76,3.5,1013,46.8,1,0,1239,57.3,216,10,46,2.1,537,24.8,852,39.4
"062902",173,0,0,0,0,7,4,0,0,97,56.1,2,1.2,71,41,0,0,0,0,76,43.9,0,0,102,59,21,12.1,0,0,69,39.9,95,54.9
"062903",1634,7,0.4,279,17.1,131,8,35,2,1138,69.6,71,4.3,1016,62.2,1,0.1,256,15.7,496,30.4,0,0,975,59.7,194,11.9,24,1.5,289,17.7,455,27.8
"062904",513,0,0,9,1.8,20,3.9,9,1.5,267,52,11,2.1,260,50.7,1,0.2,9,1.8,246,48,0,0,267,52,53,10.3,2,0.4,124,24.2,230,44.8
"062905",64,0,0,4,6.3,4,6.3,0,0,40,62.5,6,9.4,33,51.6,0,0,4,6.3,24,37.5,0,0,8,12.5,2,3.1,0,0,0,0,27,42.2
"062906",115,0,0,0,0,0,0,0,0,36,31.3,4,3.5,19,16.5,0,0,0,0,79,68.7,0,0,36,31.3,9,7.8,0,0,18,15.7,96,83.5
"063903",280,0,0,0,0,8,2.9,0,0,138,49.3,23,8.2,110,39.3,0,0,0,0,142,50.7,0,0,116,41.4,25,8.9,4,1.4,97,34.6,158,56.4
"063906",99,0,0,1,1,0,0,0,0,88,88.9,13,13.1,38,38.4,0,0,1,1,11,11.1,0,0,50,50.5,17,17.2,0,0,28,28.3,61,61.6
"064903",2449,16,0.7,147,6,12,0.5,97,3.6,1802,73.6,191,7.8,2287,93.4,1,0,181,7.4,647,26.4,0,0,1584,64.7,168,6.9,3,0.1,694,28.3,130,5.3
"065901",481,4,0.8,2,0.4,44,9.1,7,1.4,233,48.4,39,8.1,59,12.3,0,0,3,0.6,248,51.6,3,0.6,179,37.2,46,9.6,15,3.1,134,27.9,356,74
"065902",112,0,0,2,1.8,2,1.8,0,0,81,72.3,2,1.8,27,24.1,2,1.8,2,1.8,31,27.7,0,0,31,27.7,14,12.5,1,0.9,56,50,80,71.4
"066005",35,0,0,18,51.4,0,0,0,0,33,94.3,0,0,34,97.1,0,0,18,51.4,2,5.7,0,0,34,97.1,2,5.7,0,0,0,0,1,2.9
"066901",371,0,0,24,6.5,0,0,8,2,277,74.7,20,5.4,367,98.9,0,0,25,6.7,94,25.3,0,0,194,52.3,47,12.7,0,0,106,28.6,4,1.1
"066902",1410,0,0,37,2.6,3,0.2,23,1.5,913,64.8,89,6.3,1389,98.5,0,0,43,3,497,35.2,0,0,948,67.2,114,8.1,0,0,288,20.4,18,1.3
"066903",776,3,0.4,33,4.3,0,0,14,1.6,444,57.2,28,3.6,712,91.8,1,0.1,36,4.6,332,42.8,0,0,444,57.2,88,11.3,2,0.3,269,34.7,58,7.5
"067902",872,4,0.5,11,1.3,3,0.3,16,1.6,495,56.8,53,6.1,159,18.2,3,0.3,13,1.5,377,43.2,0,0,269,30.8,84,9.6,26,3,238,27.3,677,77.6
"067903",1087,10,0.9,80,7.4,17,1.6,6,0.5,616,56.7,37,3.4,320,29.4,3,0.3,83,7.6,471,43.3,0,0,493,45.4,100,9.2,8,0.7,348,32,729,67.1
"067904",323,0,0,19,5.9,1,0.3,0,0,224,69.3,13,4,125,38.7,0,0,20,6.2,99,30.7,0,0,153,47.4,41,12.7,8,2.5,101,31.3,189,58.5
"067907",459,0,0,9,2,13,2.8,6,1.1,331,72.1,30,6.5,97,21.1,4,0.9,9,2,128,27.9,0,0,153,33.3,51,11.1,6,1.3,122,26.6,339,73.9
"067908",171,0,0,13,7.6,3,1.8,0,0,111,64.9,5,2.9,27,15.8,0,0,13,7.6,60,35.1,0,0,66,38.6,18,10.5,2,1.2,64,37.4,139,81.3
"068802",575,1,0.2,2,0.3,10,1.7,0,0,143,24.9,54,9.4,181,31.5,0,0,2,0.3,432,75.1,0,0,196,34.1,35,6.1,7,1.2,0,0,376,65.4
"068803",301,2,0.7,0,0,11,3.7,0,.,29,9.6,52,17.3,94,31.2,2,0.7,0,0,272,90.4,0,0,35,11.6,14,4.7,15,5,0,0,177,58.8
"068901",31900,286,0.9,5070,15.9,1221,3.8,470,1.4,15333,48.1,2658,8.3,23520,73.7,100,0.3,5144,16.1,16567,51.9,52,0.2,19751,61.9,2271,7.1,318,1,5147,16.1,6403,20.1
"069901",257,1,0.4,13,5.1,0,0,4,1.4,195,75.9,13,5.1,214,83.3,0,0,13,5.1,62,24.1,0,0,124,48.2,27,10.5,0,0,70,27.2,42,16.3
"069902",294,0,0,2,0.7,1,0.3,3,0.9,184,62.6,13,4.4,123,41.8,1,0.3,2,0.7,110,37.4,0,0,108,36.7,32,10.9,4,1.4,101,34.4,165,56.1
"070801",509,3,0.6,57,11.2,145,28.5,0,0,432,84.9,0,0,174,34.2,0,0,61,12,77,15.1,0,0,324,63.7,26,5.1,8,1.6,76,14.9,179,35.2
"070901",372,0,0,10,2.7,5,1.3,1,0.3,226,60.8,14,3.8,131,35.2,0,0,10,2.7,146,39.2,1,0.3,46,12.4,53,14.2,1,0.3,72,19.4,234,62.9
"070903",5773,22,0.4,770,13.3,679,11.8,132,2.2,3995,69.2,432,7.5,3234,56,11,0.2,770,13.3,1778,30.8,18,0.3,2962,51.3,606,10.5,73,1.3,1447,25.1,1736,30.1
"070905",2453,1,0,566,23.1,168,6.8,48,1.8,1986,81,85,3.5,1690,68.9,9,0.4,595,24.3,467,19,1,0,1317,53.7,247,10.1,24,1,736,30,560,22.8
"070907",569,4,0.7,48,8.4,61,10.7,12,2.1,303,53.3,24,4.2,189,33.2,3,0.5,49,8.6,266,46.7,0,0,197,34.6,58,10.2,18,3.2,155,27.2,294,51.7
"070908",7881,109,1.4,309,3.9,385,4.9,76,0.9,1751,22.2,507,6.4,1667,21.2,34,0.4,311,3.9,6130,77.8,9,0.1,2992,38,726,9.2,203,2.6,1558,19.8,5474,69.5
"070909",244,0,0,23,9.4,58,23.8,4,1.5,194,79.5,9,3.7,75,30.7,1,0.4,18,7.4,50,20.5,0,0,140,57.4,31,12.7,15,6.1,39,16,95,38.9
"070910",1140,4,0.4,81,7.1,16,1.4,15,1.2,620,54.4,45,3.9,480,42.1,4,0.4,84,7.4,520,45.6,0,0,470,41.2,152,13.3,17,1.5,317,27.8,619,54.3
"070911",5608,48,0.9,466,8.3,1066,19,209,3.5,2487,44.3,508,9.1,1828,32.6,39,0.7,511,9.1,3121,55.7,4,0.1,2247,40.1,574,10.2,132,2.4,1801,32.1,2491,44.4
"070912",7947,41,0.5,539,6.8,915,11.5,167,2,3850,48.4,367,4.6,2807,35.3,31,0.4,582,7.3,4097,51.6,6,0.1,3870,48.7,857,10.8,216,2.7,2421,30.5,3931,49.5
"070915",1052,6,0.6,38,3.6,22,2.1,16,1.4,393,37.4,40,3.8,181,17.2,5,0.5,38,3.6,659,62.6,3,0.3,367,34.9,92,8.7,11,1,282,26.8,824,78.3
"071801",968,24,2.5,197,20.4,27,2.8,0,0,495,51.1,0,0,833,86.1,0,0,222,22.9,473,48.9,1,0.1,406,41.9,39,4,6,0.6,0,0,77,8
"071803",273,0,0,0,0,1,0.4,0,0,258,94.5,0,0,268,98.2,0,0,0,0,15,5.5,0,0,266,97.4,7,2.6,0,0,55,20.1,4,1.5
"071804",456,2,0.4,42,9.2,3,0.7,0,0,243,53.3,6,1.3,425,93.2,0,0,47,10.3,213,46.7,0,0,416,91.2,36,7.9,2,0.4,182,39.9,24,5.3
"071806",2653,27,1,390,14.7,160,6,0,0,1956,73.7,95,3.6,2118,79.8,5,0.2,432,16.3,697,26.3,4,0.2,1122,42.3,195,7.4,36,1.4,281,10.6,303,11.4
"071807",251,0,0,246,98,0,0,0,0,237,94.4,0,0,249,99.2,0,0,184,73.3,14,5.6,0,0,197,78.5,25,10,0,0,0,0,2,0.8
"071809",339,3,0.9,83,24.5,11,3.2,0,0,160,47.2,0,0,294,86.7,0,0,86,25.4,179,52.8,0,0,163,48.1,17,5,7,2.1,0,0,24,7.1
"071810",77,1,1.3,11,14.3,0,0,0,.,56,72.7,9,11.7,65,84.4,0,0,12,15.6,21,27.3,0,0,20,26,8,10.4,3,3.9,0,0,8,10.4
"071901",11703,14,0.1,3631,31,78,0.7,130,1,10164,86.8,379,3.2,11085,94.7,28,0.2,3951,33.8,1539,13.2,2,0,7167,61.2,809,6.9,56,0.5,3213,27.5,440,3.8
"071902",60556,698,1.2,15553,25.7,2281,3.8,1839,2.8,41109,67.9,7433,12.3,50336,83.1,129,0.2,15860,26.2,19447,32.1,204,0.3,36908,60.9,5979,9.9,828,1.4,14959,24.7,6080,10
"071903",2333,0,0,798,34.2,1,0,15,0.6,2106,90.3,168,7.2,2305,98.8,0,0,978,41.9,227,9.7,0,0,1714,73.5,244,10.5,0,0,562,24.1,27,1.2
"071904",4038,0,0,1777,44,6,0.1,77,1.7,3892,96.4,172,4.3,4012,99.4,1,0,2035,50.4,146,3.6,0,0,2905,71.9,325,8,1,0,1171,29,18,0.4
"071905",42421,108,0.3,12089,28.5,633,1.5,489,1.1,34334,80.9,3185,7.5,39647,93.5,69,0.2,10704,25.2,8087,19.1,33,0.1,24557,57.9,4739,11.2,201,0.5,12275,28.9,1730,4.1
"071906",872,0,0,162,18.6,8,0.9,15,1.7,869,99.7,45,5.2,832,95.4,0,0,219,25.1,3,0.3,0,0,501,57.5,86,9.9,2,0.2,147,16.9,30,3.4
"071907",5859,25,0.4,1883,32.1,53,0.9,121,1.9,4325,73.8,460,7.9,5529,94.4,5,0.1,1680,28.7,1534,26.2,1,0,3605,61.5,534,9.1,21,0.4,2204,37.6,225,3.8
"071908",1264,0,0,332,26.3,0,0,25,1.7,1192,94.3,85,6.7,1251,99,0,0,597,47.2,72,5.7,0,0,953,75.4,58,4.6,2,0.2,354,28,11,0.9
"071909",44380,274,0.6,8232,18.5,1018,2.3,472,1,31577,71.2,2556,5.8,40615,91.5,129,0.3,9043,20.4,12803,28.8,64,0.1,21623,48.7,3573,8.1,230,0.5,13281,29.9,2050,4.6
"072801",3591,22,0.6,1022,28.5,209,5.8,0,0,2389,66.5,0,0,2201,61.3,14,0.4,1022,28.5,1202,33.5,5,0.1,3235,90.1,271,7.5,68,1.9,291,8.1,1072,29.9
"072802",193,1,0.5,8,4.1,5,2.6,1,0.2,146,75.6,0,0,94,48.7,3,1.6,8,4.1,47,24.4,0,0,164,85,25,13,0,0,78,40.4,90,46.6
"072901",90,0,0,29,32.2,0,0,0,0,75,83.3,0,0,49,54.4,0,0,29,32.2,15,16.7,0,0,41,45.6,3,3.3,4,4.4,0,0,37,41.1
"072902",1159,2,0.2,234,20.2,11,0.9,6,0.5,881,76,119,10.3,709,61.2,2,0.2,236,20.4,278,24,0,0,662,57.1,65,5.6,16,1.4,282,24.3,419,36.2
"072903",3607,27,0.7,324,9,43,1.2,52,1.3,1669,46.3,197,5.5,979,27.1,53,1.5,349,9.7,1938,53.7,3,0.1,1354,37.5,274,7.6,55,1.5,732,20.3,2447,67.8
"072904",107,1,0.9,0,0,0,0,0,0,24,22.4,7,6.5,8,7.5,1,0.9,0,0,83,77.6,0,0,33,30.8,5,4.7,3,2.8,0,0,94,87.9
"072908",189,1,0.5,6,3.2,0,0,2,1.1,73,38.6,7,3.7,34,18,2,1.1,6,3.2,116,61.4,0,0,65,34.4,8,4.2,2,1.1,66,34.9,150,79.4
"072909",225,0,0,46,20.4,0,0,0,0,123,54.7,12,5.3,111,49.3,0,0,48,21.3,102,45.3,0,0,111,49.3,10,4.4,4,1.8,59,26.2,110,48.9
"072910",119,0,0,3,2.5,0,0,0,0,57,47.9,23,19.3,19,16,0,0,3,2.5,62,52.1,0,0,22,18.5,4,3.4,2,1.7,0,0,98,82.4
"073901",494,0,0,77,15.6,72,14.6,7,1.2,409,82.8,25,5.1,294,59.5,0,0,77,15.6,85,17.2,1,0.2,429,86.8,61,12.3,10,2,188,38.1,117,23.7
"073903",943,5,0.5,130,13.8,542,57.5,24,2.3,934,99,27,2.9,301,31.9,2,0.2,130,13.8,9,1,0,0,591,62.7,116,12.3,15,1.6,214,22.7,78,8.3
"073904",160,0,0,0,0,1,0.6,0,0,37,23.1,3,1.9,35,21.9,1,0.6,0,0,123,76.9,0,0,53,33.1,14,8.8,2,1.3,0,0,121,75.6
"073905",632,0,0,20,3.2,79,12.5,4,0.6,429,67.9,42,6.6,245,38.8,1,0.2,22,3.5,203,32.1,0,0,284,44.9,75,11.9,15,2.4,197,31.2,292,46.2
"074903",1903,6,0.3,205,10.8,139,7.3,42,1.9,1293,67.9,79,4.2,442,23.2,24,1.3,189,9.9,610,32.1,1,0.1,837,44,235,12.3,70,3.7,554,29.1,1221,64.2
"074904",385,0,0,6,1.6,2,0.5,0,0,169,43.9,12,3.1,28,7.3,1,0.3,6,1.6,216,56.1,0,0,108,28.1,33,8.6,11,2.9,79,20.5,343,89.1
"074905",270,5,1.9,4,1.5,2,0.7,0,0,134,49.6,9,3.3,36,13.3,1,0.4,4,1.5,136,50.4,0,0,68,25.2,33,12.2,2,0.7,82,30.4,224,83
"074907",610,1,0.2,41,6.7,73,12,4,0.6,376,61.6,46,7.5,105,17.2,6,1,41,6.7,234,38.4,0,0,182,29.8,72,11.8,31,5.1,213,34.9,394,64.6
"074909",875,3,0.3,20,2.3,32,3.7,12,1.3,487,55.7,45,5.1,136,15.5,20,2.3,20,2.3,388,44.3,0,0,324,37,77,8.8,26,3,276,31.5,658,75.2
"074911",288,2,0.7,1,0.3,2,0.7,0,0,156,54.2,30,10.4,18,6.3,4,1.4,1,0.3,132,45.8,0,0,95,33,28,9.7,17,5.9,86,29.9,245,85.1
"074912",508,2,0.4,6,1.2,12,2.4,4,0.7,207,40.7,10,2,84,16.5,6,1.2,6,1.2,301,59.3,0,0,114,22.4,45,8.9,12,2.4,140,27.6,392,77.2
"074917",488,0,0,8,1.6,4,0.8,0,0,218,44.7,17,3.5,40,8.2,5,1,8,1.6,270,55.3,0,0,111,22.7,39,8,14,2.9,121,24.8,425,87.1
"075901",603,4,0.7,72,11.9,19,3.2,2,0.3,347,57.5,58,9.6,335,55.6,1,0.2,72,11.9,256,42.5,0,0,282,46.8,50,8.3,5,0.8,156,25.9,239,39.6
"075902",1882,11,0.6,223,11.8,176,9.4,40,2,932,49.5,145,7.7,693,36.8,6,0.3,225,12,950,50.5,0,0,754,40.1,146,7.8,46,2.4,283,15,950,50.5
"075903",708,3,0.4,83,11.7,98,13.8,10,1.3,420,59.3,48,6.8,281,39.7,3,0.4,86,12.1,288,40.7,0,0,365,51.6,68,9.6,9,1.3,226,31.9,314,44.4
"075906",211,0,0,7,3.3,3,1.4,0,0,66,31.3,15,7.1,23,10.9,0,0,7,3.3,145,68.7,0,0,72,34.1,18,8.5,1,0.5,62,29.4,184,87.2
"075908",284,0,0,21,7.4,13,4.6,0,0,87,30.6,7,2.5,45,15.8,2,0.7,21,7.4,197,69.4,0,0,80,28.2,30,10.6,13,4.6,94,33.1,211,74.3
"076903",277,0,0,13,4.7,4,1.4,0,0,149,53.8,2,0.7,100,36.1,0,0,13,4.7,128,46.2,0,0,109,39.4,22,7.9,7,2.5,64,23.1,166,59.9
"076904",255,1,0.4,13,5.1,13,5.1,9,2.5,143,56.1,6,2.4,122,47.8,1,0.4,15,5.9,112,43.9,0,0,113,44.3,27,10.6,6,2.4,65,25.5,112,43.9
"077901",753,0,0,49,6.5,30,4,20,2.3,569,75.6,25,3.3,596,79.2,1,0.1,52,6.9,184,24.4,0,0,396,52.6,59,7.8,2,0.3,191,25.4,124,16.5
"077902",498,0,0,25,5,10,2,3,0.5,390,78.3,12,2.4,394,79.1,0,0,25,5,108,21.7,0,0,225,45.2,44,8.8,1,0.2,130,26.1,93,18.7
"078901",211,3,1.4,1,0.5,7,3.3,5,2.1,144,68.2,18,8.5,70,33.2,0,0,1,0.5,67,31.8,0,0,102,48.3,32,15.2,3,1.4,51,24.2,128,60.7
"079901",28252,1749,6.2,3972,14.1,5299,18.8,299,1,11355,40.2,2320,8.2,12605,44.6,88,0.3,3991,14.1,16897,59.8,26,0.1,13670,48.4,2325,8.2,510,1.8,6284,22.2,7975,28.2
"079906",2911,12,0.4,314,10.8,111,3.8,10,0.3,1104,37.9,63,2.2,1256,43.1,8,0.3,316,10.9,1807,62.1,0,0,1130,38.8,236,8.1,38,1.3,871,29.9,1486,51
"079907",71681,17051,23.8,10571,14.7,20489,28.6,889,1.2,26586,37.1,5124,7.1,19049,26.6,279,0.4,11279,15.7,45095,62.9,100,0.1,31251,43.6,4488,6.3,1838,2.6,15121,21.1,12875,18
"079910",3412,250,7.3,626,18.3,1377,40.4,83,2.2,2314,67.8,201,5.9,1544,45.3,10,0.3,542,15.9,1098,32.2,2,0.1,1920,56.3,264,7.7,80,2.3,1081,31.7,149,4.4
"080901",1656,16,1,179,10.8,79,4.8,12,0.7,921,55.6,87,5.3,437,26.4,6,0.4,168,10.1,735,44.4,0,0,667,40.3,143,8.6,53,3.2,394,23.8,1065,64.3
"081902",1763,21,1.2,118,6.7,300,17,14,0.7,883,50.1,90,5.1,382,21.7,9,0.5,120,6.8,880,49.9,2,0.1,731,41.5,112,6.4,46,2.6,391,22.2,1003,56.9
"081904",1307,4,0.3,79,6,184,14.1,23,1.6,668,51.1,130,9.9,335,25.6,4,0.3,79,6,639,48.9,0,0,541,41.4,101,7.7,34,2.6,373,28.5,746,57.1
"081905",481,3,0.6,16,3.3,63,13.1,16,3.1,235,48.9,33,6.9,76,15.8,0,0,16,3.3,246,51.1,0,0,208,43.2,33,6.9,6,1.2,125,26,333,69.2
"081906",147,1,0.7,5,3.4,11,7.5,0,0,69,46.9,1,0.7,18,12.2,0,0,5,3.4,78,53.1,0,0,41,27.9,9,6.1,5,3.4,0,0,112,76.2
"082902",1046,4,0.4,47,4.5,8,0.8,18,1.6,539,51.5,74,7.1,930,88.9,0,0,49,4.7,507,48.5,0,0,732,70,86,8.2,1,0.1,245,23.4,103,9.8
